ok,external_id,type,name,winery_name,info,size,vintage,price,purchase_price,quantity,storage_area,internal_notes,visible,wine_id,matched_type,matched_name,matched_winery_name,score
True,9,,Haderburg Brut,L. Ochsenreiter,,BOTTLE,0,6000,1810,3,9,Glas Preis: 10.0,True,wine_01h0f3cmbtcrj6dy2n3hdvwpne,ROSE_SPARKLING,Brut,L''Etincelle,11.159918
True,90,,"""Longitude"" Blanc de blancs 1er Cru",Larmandier-Bernier,,MAGNUM,0,23000,8272,0,90,Glas Preis: 38.0,True,wine_01gzr4ktqd689j5znds22mzw1x,SPARKLING,Champagne Blanc de Blancs Premier Cru Longitude Extra Brut,Larmandier-Bernier,55.375355
True,901,RED,Casalferro,Barone Ricasoli,,BOTTLE,2010,7300,2244,3,901,Glas Preis: 12.0350-400m.ü.M. Gärung,True,wine_01gzr4kt8e89sdb9trpc7xz7xm,RED,Casalferro,Ricasoli,41.77959
True,902,RED,Syrah Perbruno,I Giusti & Zanza,,BOTTLE,2011,4300,1109,3,902,Glas Preis: 7.0Ausbau,True,wine_01h0my5vcwcyt46r0rbyadb64c,RED,Perbruno,I Giusti & Zanza,56.620663
True,904,RED,Brunello di Montalcino,Uccelliera,,BOTTLE,2018,12100,4400,2,904,Glas Preis: 20.0,True,wine_01h0f3cmcrwktjk58v0pxcyd66,RED,Brunello di Montalcino,Uccelliera,45.70334
True,905,RED,Brunello d Montalcino Vigna Spunali,Val di Suga,,BOTTLE,2013,10500,3800,1,905,Glas Preis: 17.0,True,wine_01h0b4rjgm3g5qgra49hw15ega,RED,Brunello di Montalcino Vigna Spuntali,Val di Suga,58.456547
True,907,RED,Brunello di Montalcino,Casanova di Neri,,BOTTLE,2018,12000,4356,3,907,Glas Preis: 19.0Handlese. Gärung,True,wine_01gzr4ksd39cr97c6fnb69fhnw,RED,Brunello di Montalcino,Casanova di Neri,53.85518
True,908,RED,Brunello di Montalcino Castelgiocondo,Frescobaldi,,BOTTLE,2012,9800,3550,1,908,Glas Preis: 16.0250-450m.ü.M. Handlese. Gärung,False,wine_01hygmc83nked2r19hp8dz8kmx,RED,Brunello di Montalcino CastelGiocondo,Frescobaldi,52.441708
True,908,RED,Brunello di Montalcino Castelgiocondo,Frescobaldi,,BOTTLE,2019,9800,3550,1,908,Glas Preis: 16.0250-450m.ü.M. Handlese. Gärung,False,wine_01hygmc83nked2r19hp8dz8kmx,RED,Brunello di Montalcino CastelGiocondo,Frescobaldi,52.441708
True,908,RED,Brunello di Montalcino Castelgiocondo,Frescobaldi,,BOTTLE,2016,9800,3550,1,908,Glas Preis: 16.0250-450m.ü.M. Handlese. Gärung,False,wine_01hygmc83nked2r19hp8dz8kmx,RED,Brunello di Montalcino CastelGiocondo,Frescobaldi,52.441708
True,908,RED,Brunello di Montalcino Castelgiocondo,Frescobaldi,,BOTTLE,2015,9800,3550,1,908,Glas Preis: 16.0250-450m.ü.M. Handlese. Gärung,True,wine_01hygmc83nked2r19hp8dz8kmx,RED,Brunello di Montalcino CastelGiocondo,Frescobaldi,52.44171
True,909,RED,Brunello di Montalcino Il Divasco,La Rasina,,BOTTLE,2004,11700,5300,2,909,"Glas Preis: 19.0Gärung; Mazeration auf der Schale für 15 Tage im Stahl. Ausbau; 1 Jahr im kleinen Holzfass, weitere 12 Monate in grossen Holzfässern.. 15 Monate Flaschenlagerung.",True,wine_01h0qzm1z0yf9da0btdv8abpgm,RED,Brunello di Montalcino,La Rasina,47.420868
True,909,RED,Brunello di Montalcino Il Divasco,La Rasina,,BOTTLE,2012,11700,5300,1,909,"Glas Preis: 19.0Gärung; Mazeration auf der Schale für 15 Tage im Stahl. Ausbau; 1 Jahr im kleinen Holzfass, weitere 12 Monate in grossen Holzfässern.. 15 Monate Flaschenlagerung.",False,wine_01h0qzm1z0yf9da0btdv8abpgm,RED,Brunello di Montalcino,La Rasina,47.42086
True,910,RED,Brunello di Montalcino,Poggio di Sotto,,BOTTLE,2011,25300,11480,2,910,"Glas Preis: 42.0200-450m.ü.M. andlese. Gärung; Holzbottich, spontane Fermenation, Lange Mazeration mit Umwälzen. Ausbau; 48 Monate in Eichenholz 30hl. 8 Monate Flaschenlagerung.",True,wine_01h0f3cmcrqwm76qr0hvpr258p,RED,Brunello di Montalcino,Poggio di Sotto,48.71673
True,911,RED,Brunello di Montalcino,Tenuta Il Poggione,,BOTTLE,2015,10600,3840,3,911,Glas Preis: 17.0Handlese. Gärung,True,wine_01gzr4ktffz3mxedhcjegcfxkp,RED,Brunello di Montalcino,Tenuta Il Poggione,55.890163
True,912,RED,Brunello di Montalcino,Pian dell'Orino,,BOTTLE,2009,20100,9120,3,912,Glas Preis: 33.0340m.ü.M. Gärung,True,wine_01h0f3cmcsvahdf5pz37j838f6,RED,Brunello di Montalcino,Pian dell'Orino,60.954346
True,913,RED,Brunello di Montalcino,Pietroso,,BOTTLE,2017,9700,3000,2,913,Glas Preis: 16.0,False,wine_01h0f3cmcrjwmgbe35h4tt83jp,RED,Brunello di Montalcino,Pietroso,46.498844
True,913,RED,Brunello di Montalcino,Pietroso,,BOTTLE,2015,9700,3000,1,913,Glas Preis: 16.0,True,wine_01h0f3cmcrjwmgbe35h4tt83jp,RED,Brunello di Montalcino,Pietroso,46.49885
True,915,RED,Brunello di Montalcino Luce,Frescobaldi,,BOTTLE,2008,15400,7020,2,915,Glas Preis: 25.036 Monate in Holz und Barrique ( franz. und sloven.),True,wine_01h0f3cmcq8trqgcg35yx9h0q2,RED,Campone Brunello di Montalcino,Frescobaldi,40.947483
True,916,RED,Rosso di Montalcino,Biondi e Santi,,BOTTLE,2019,11600,5250,2,916,Glas Preis: 19.0250-500m.ü.M. Ausbau,True,wine_01gzr4kt7vqgypgv5wdesvhzj3,RED,Rosso di Montalcino,Biondi-Santi,48.16924
True,917,RED,Rosso di Montalcino,Casanuova di Neri,,BOTTLE,2011,5300,1550,3,917,Glas Preis: 8.0Handlese. Gärung,True,wine_01gzr4ktfgpywnj54je459f96e,RED,Rosso di Montalcino,Casanova di Neri,49.367367
True,918,RED,Rosso di Montalcino,Lisini,,BOTTLE,2010,5200,1530,3,918,Glas Preis: 8.0BSA. 6 Monate im Eichenholz. 3 Monate Flaschenlagerung.,True,wine_01gzr4kt8141ysjvmj4af4ea3x,RED,Rosso di Montalcino,Lisini,44.913593
True,919,RED,Rosso di Montalcino,Pian dell'Orino,,BOTTLE,2016,9900,3600,2,919,Glas Preis: 16.0Gärung,False,wine_01h0sq483zmbzwcr1t6ypnbdtz,RED,Rosso di Montalcino,Pian dell'Orino,58.363953
True,919,RED,Rosso di Montalcino,Pian dell'Orino,,BOTTLE,2014,9900,3600,1,919,Glas Preis: 16.0Gärung,True,wine_01h0sq483zmbzwcr1t6ypnbdtz,RED,Rosso di Montalcino,Pian dell'Orino,58.363964
True,921,RED,Brunello di Montalcino Vigna del Lago,Val di Suga,,BOTTLE,2013,9600,3490,2,921,Glas Preis: 15.0,True,wine_01h0b4rjgs3rkgjj6tajzg057x,RED,Brunello di Montalcino Vigna del Lago,Val di Suga,60.817657
True,923,RED,Morellino di Scansano,Podere 414,,BOTTLE,2012,3100,689,2,923,Glas Preis: 5.0Gärung,True,wine_01h0my5rctd1wkd8h1twznp00n,RED,Morellino di Scansano,Podere 414,54.6127
True,923,RED,Morellino di Scansano,Podere 414,,BOTTLE,2011,3100,689,1,923,Glas Preis: 5.0Gärung,False,wine_01h0my5rctd1wkd8h1twznp00n,RED,Morellino di Scansano,Podere 414,54.613796
True,926,RED,Le Pergole Torte,,,BOTTLE,2018,22400,10195,0,926,Glas Preis: 37.0,False,wine_01gzr4kt10z3t0bvez32dtgmbb,RED,Torre Rossa,Torre la Passeri,19.37557
True,927,RED,Le Pergole Torte,Montevertine,,BOTTLE,2020,24700,11220,4,927,Glas Preis: 41.0,True,wine_01gzr4kt10z3t0bvez32dtgmbb,RED,Sangiovese Le Pergole Torte,Montevertine,46.740665
True,929,RED,Barbaresco Ronchi,Rocca Albino,,BOTTLE,2016,9200,3350,0,929,"Glas Preis: 15.0240m.ü.m. Ausbau; 80% in deutschen & österreichischen Eichenholz20hl, 20% in franz. Barrique für 2 Jahre.",False,wine_01gzr4kt6w9vs38cdsxgkcay8d,RED,Barbaresco Vigneto Brich Ronchi,Albino Rocca,47.965755
True,931,RED,Barbaresco,Angelo Gaja,,BOTTLE,2011,40900,18600,2,931,Glas Preis: 68.0Preis,True,wine_01gzr4ksd3m8y62ggabzd1kdmg,RED,Barbaresco,Gaja,34.347603
True,932,RED,Barbaresco,Bruno Rocca,,BOTTLE,2017,8500,3078,1,932,Glas Preis: 14.0Gärung,True,wine_01h0my5scasw9ndvc6dk0w7cje,RED,Barbaresco,Bruno Rocca,39.393852
True,933,RED,Barbaresco Rabaja,Bruno Rocca,,BOTTLE,2012,14500,6597,1,933,"Glas Preis: 24.0BIO. Gärung, Klatmazeration, 3 Wochen fermentation, spontanvergärung. Ausbau; in 20% neuen und 80% gebrauchten Barrique für 14 - 18 Monate.",True,wine_01h0my5sc8rpe79ntnd0gcq2ns,RED,Barbaresco Rabajà,Bruno Rocca,50.75426
True,933,RED,Barbaresco Rabaja,Bruno Rocca,,BOTTLE,2019,14500,6597,2,933,"Glas Preis: 24.0BIO. Gärung, Klatmazeration, 3 Wochen fermentation, spontanvergärung. Ausbau; in 20% neuen und 80% gebrauchten Barrique für 14 - 18 Monate.",False,wine_01h0my5sc8rpe79ntnd0gcq2ns,RED,Barbaresco Rabajà,Bruno Rocca,50.754257
True,934,RED,Barbaresco Valeriano,La Spinetta,,BOTTLE,2009,25700,11695,2,934,"Glas Preis: 42.0450m.ü.M. auf Kalkböden Gärung; 7-8 tag Fermentation. BSA im Barrique. Ausbau; franz. Barrique (mittlere Tostatur) für 32 -34 Monate. 3 Monate im Stahl. Dann 5-6 Jahre Monate Flaschenlagerung. Keine Schönung, Filtration",True,wine_01h0my5sc8368czqpepqrnse88,RED,Barbaresco Valeirano Vürsù,La Spinetta,44.7123
True,935,RED,Barbaresco Vigneto Starderi,,,BOTTLE,2010,22000,9990,2,935,Glas Preis: 36.0,True,wine_01gzr4kt1r8x6xkcszst5x4e05,RED,Barbaresco,Produttori del Barbaresco,29.390688
True,938,RED,Barbaresco Vigneto Starderi,La Spinetta,,BOTTLE,2012,23500,10700,2,938,"Glas Preis: 39.0270m.ü.M. Gärung; 7-8 tag Fermentation. BSA im Barrique. Ausbau; franz. Barrique (mittlere Tostatur) für 20-22 Monate. 3 Monate im Stahl. 12 Monate Flaschenlagerung. Keine Schönung, Filtration",True,wine_01gzr4kt1r8x6xkcszst5x4e05,RED,Barbaresco Vürsù Starderi,La Spinetta,46.073017
True,939,RED,Barbaresco Vigneto Starderi,La Spinetta,,BOTTLE,2005,21500,9320,1,939,"Glas Preis: 35.0270m.ü.M. Gärung; 7-8 tag Fermentation. BSA im Barrique. Ausbau; franz. Barrique (mittlere Tostatur) für 20-22 Monate. 3 Monate im Stahl. 12 Monate Flaschenlagerung. Keine Schönung, Filtration",True,wine_01gzr4kt1r8x6xkcszst5x4e05,RED,Barbaresco Vürsù Starderi,La Spinetta,46.073017
True,940,RED,Costa Russi,Angelo Gaja,,BOTTLE,1999,46500,18000,1,940,"Glas Preis: 77.0Ausbau zuerst in franz. Barrique, danach in slow. Grossen Holzfässern für 18-26 Monate. Flaschenlagerung.",True,wine_01gzr4kspphpqhayctpbyag1ne,RED,Costa Russi (Barbaresco) Langhe,Gaja,40.374767
True,941,RED,Barbera d'Asti Cotamiole,Prunotto,,BOTTLE,2008,4800,0,3,941,"Glas Preis: 8.0Gärung; 15 Tage Mazeration mit 4x täglichem Umwälzen. Ausbau; BSA, 12 Monate in franz. EichenBarrqiue.",True,wine_01gzr4kt7qs9rmxq2b54pdgzkn,RED,Costamiole Barbera d'Asti,Prunotto,50.47076
True,942,RED,Barbera d'Asti Bricco dell'Uccellone,Braida,,BOTTLE,2015,9200,3350,1,942,"Glas Preis: 15.0Gärung; Mazeration auf der Schale für 20 tage. Ausbau; 12 Moante im EichenHolzfass 225l, 12 Monate Flaschenlagerung.",True,wine_01gzr4ksd40fyqcc0945rr0se7,RED,Barbera d'Asti Bricco dell'Uccellone,Braida,54.156208
True,942,RED,Barbera d'Asti Bricco dell'Uccellone,Braida,,BOTTLE,2014,9200,3350,1,942,"Glas Preis: 15.0Gärung; Mazeration auf der Schale für 20 tage. Ausbau; 12 Moante im EichenHolzfass 225l, 12 Monate Flaschenlagerung.",False,wine_01gzr4ksd40fyqcc0945rr0se7,RED,Barbera d'Asti Bricco dell'Uccellone,Braida,54.156197
True,943,RED,Barbera d'Asti Ca di Pian,La Spinetta,,BOTTLE,2011,4700,1362,1,943,"Glas Preis: 7.0300m.ü.M. Gärung; 7-8 Tage. BSA im Holz. Ausbau; 12 Monate in franz. Barrique ( mittlere Tostatur). 6 Monate im Stahl. 12 Monate Flaschenlagerung. Keine Schönung, Filtration",True,wine_01gzr4kt1jbjpbr3gge877kxm5,RED,Barbera d'Asti Ca' di Pian,La Spinetta,52.16869
True,943,RED,Barbera d'Asti Ca di Pian,La Spinetta,,BOTTLE,2017,4700,1362,1,943,"Glas Preis: 7.0300m.ü.M. Gärung; 7-8 Tage. BSA im Holz. Ausbau; 12 Monate in franz. Barrique ( mittlere Tostatur). 6 Monate im Stahl. 12 Monate Flaschenlagerung. Keine Schönung, Filtration",False,wine_01gzr4kt1jbjpbr3gge877kxm5,RED,Barbera d'Asti Ca' di Pian,La Spinetta,52.168682
True,943,RED,Barbera d'Asti Ca di Pian,La Spinetta,,BOTTLE,2019,4700,1362,1,943,"Glas Preis: 7.0300m.ü.M. Gärung; 7-8 Tage. BSA im Holz. Ausbau; 12 Monate in franz. Barrique ( mittlere Tostatur). 6 Monate im Stahl. 12 Monate Flaschenlagerung. Keine Schönung, Filtration",False,wine_01gzr4kt1jbjpbr3gge877kxm5,RED,Barbera d'Asti Ca' di Pian,La Spinetta,52.168682
True,946,RED,Barbera d'Asti Superiore Vanet,Cascina Ferro,,BOTTLE,2011,4100,1030,3,946,Glas Preis: 6.0250m.ü.M. Handlese. Gärung,True,wine_01h0my5vwtjcrzp93929mhycm4,RED,Vanet Barbera d'Asti Superiore,Cascina Ferro,55.317856
True,947,RED,Barbera d'Alba Trevigne,Clerico Domenico,,BOTTLE,2011,4200,1080,3,947,"Glas Preis: 7.0Handlese. Gärung; Mazeration auf der Schale für 10-14 Tage. Ausbau, 12-16 Monate in franz. EichenBarrique (5%neu / 50% zweit Belegung)",True,wine_01gzr4kt7mzz3m151479c8m2tt,RED,Barbera d'Alba Trevigne,Domenico Clerico,63.77125
True,948,RED,Barbera d'Alba Gepin,Rocca Albino,,BOTTLE,2011,5000,1450,1,948,"Glas Preis: 8.0240m.ü.M. Ausbau; 14 Monate 80% in deutschen & österreichischen Eichenholz, 20% in franz. Barrique",True,wine_01gzr4kt6w2hhb8wxp54m5e8c4,RED,Barbera d'Alba Gepin,Albino Rocca,55.08048
True,948,RED,Barbera d'Alba Gepin,Rocca Albino,,BOTTLE,2016,5000,1450,1,948,"Glas Preis: 8.0240m.ü.M. Ausbau; 14 Monate 80% in deutschen & österreichischen Eichenholz, 20% in franz. Barrique",False,wine_01gzr4kt6w2hhb8wxp54m5e8c4,RED,Barbera d'Alba Gepin,Albino Rocca,55.080475
True,948,RED,Barbera d'Alba Gepin,Rocca Albino,,BOTTLE,2017,5000,1450,1,948,"Glas Preis: 8.0240m.ü.M. Ausbau; 14 Monate 80% in deutschen & österreichischen Eichenholz, 20% in franz. Barrique",False,wine_01gzr4kt6w2hhb8wxp54m5e8c4,RED,Barbera d'Alba Gepin,Albino Rocca,55.080475
True,949,RED,Barbera del Monferrato Rivalta,Villa Sparina,,BOTTLE,2003,8800,2730,2,949,"Glas Preis: 14.0300-320m.ü.M. Handlese. Gärung; Fermentation 2 Wochen. BSA. Ausbau; 12 Moante 20% im stahl, 80% in Barrique. 1 Jahr Flaschenlagerung.",True,wine_01h0sq48chzv9hcwtefadvf72x,RED,Barbera del Monferrato,Villa Sparina,50.744694
True,950,RED,Barolo Prapò,Germano Ettore,,BOTTLE,2009,8500,3090,0,950,"Glas Preis: 14.0350-370m.ü.M. Gärung; 30 Tage auf der Schale. Ausbau; 24 Monate in Eichenholz, 15 Monate Flaschenlagerung.",False,wine_01gzr4ksqcbsah8ca2t5x7q86v,RED,Barolo Prapò,Ettore Germano,60.266926
True,952,RED,Barolo Cascina Francia,Conterno Giacomo,,BOTTLE,2018,35100,15972,2,952,Glas Preis: 58.021 Monate Barrique.,True,wine_01gzr4kt6xmh9qqa6wb2vpzvkp,RED,Barolo Francia,Giacomo Conterno,53.41302
True,955,RED,Barolo,Elio Altare,,BOTTLE,2013,13100,5970,2,955,Glas Preis: 21.0Gärung,True,wine_01gzr4ksd8jp3ggp6t7s0fp9br,RED,Barolo,Elio Altare,49.8704
True,956,RED,Barolo Aeroplan Servaj,Clerico Domenico,,BOTTLE,2011,17400,7915,2,956,"Glas Preis: 29.0Handlese. Gärung; Mazeration auf der Schale im Rotortank für 30 Tage. Ausbau; 26-36 Monate in franz. EichenBarrique (80% neu, 20% zweite Belegung)",True,wine_01gzr4kt7m2xd62h5zkqkm8afq,RED,Barolo Aeroplan Servaj,Domenico Clerico,67.06831
True,959,RED,Barolo Pajana,Clerico Domenico,,BOTTLE,2006,19600,8925,3,959,"Glas Preis: 32.0Handlese. Gärung; im Rotortank auf der Schale für 20-30 Tage. Ausbau; 24-30 Monate in franz. Barrique (80% neu, 20% zweite Belegung)",True,wine_01gzr4kt7mshqrvje5e2ypqpd5,RED,Barolo Pajana,Domenico Clerico,60.406937
True,960,RED,Barolo Vigna Cappella di Santo Stefano,Rocche dei Manzoni,,BOTTLE,2015,12500,5465,1,960,"Glas Preis: 20.0BIO. Gärung; 20-25 Tage auf der Schale. Ausbau, 28 Monate in eichenholz. 12 Monate Flaschenlagerung.",True,wine_01gzr4ktmwbbq28adxqwhrxxd6,RED,Vigna Cappella di S. Stefano Perno Barolo,Rocche dei Manzoni,59.096493
True,961,RED,Barolo Riserva,Marchesi di Barolo,,BOTTLE,2008,16300,7400,3,961,Glas Preis: 27.0,True,wine_01gzr4kt7m6dx288s31ygcqrwx,RED,Barolo Riserva,Marchesi di Barolo,45.077114
True,962,RED,Barolo Sori Ginestra,Conterno Fantino,,BOTTLE,2011,12900,5875,1,962,"Glas Preis: 21.0340-360m.ü.M. Handlese. Gärung; Mazeration auf der Schale für 8-15 Tage im Stahltank. Ausbau; 24 Monate in franz. Barrique, 12 Monate Flaschenlagerung.",True,wine_01gzr4ksjemm69xxhykex1zvn8,RED,Barolo Sorì Ginestra,Conterno Fantino,66.94101
True,962,RED,Barolo Sori Ginestra,Conterno Fantino,,BOTTLE,2012,12900,5875,2,962,"Glas Preis: 21.0340-360m.ü.M. Handlese. Gärung; Mazeration auf der Schale für 8-15 Tage im Stahltank. Ausbau; 24 Monate in franz. Barrique, 12 Monate Flaschenlagerung.",False,wine_01gzr4ksjemm69xxhykex1zvn8,RED,Barolo Sorì Ginestra,Conterno Fantino,66.941
True,963,RED,Barolo,Cerviano Abbona,,BOTTLE,2016,9800,3550,3,963,Glas Preis: 16.0Gärung,True,wine_01h0my5seyr6ezwjt381hjdfq2,RED,Barolo,Abbona,34.268475
True,965,RED,Barolo Romirasco,Conterno Aldo,,BOTTLE,2006,36600,16655,1,965,Glas Preis: 61.0Gärung,True,wine_01gzr4kt6xpdq3mb2vnmd3s31z,RED,Barolo Bussia Romirasco,Aldo Conterno,53.589962
True,965,RED,Barolo Romirasco,Conterno Aldo,,BOTTLE,2005,36600,16655,2,965,Glas Preis: 61.0Gärung,False,wine_01gzr4kt6xpdq3mb2vnmd3s31z,RED,Barolo Bussia Romirasco,Aldo Conterno,53.589954
True,967,RED,Arte,Clerico Domenico,,BOTTLE,2012,6500,1950,1,967,"Glas Preis: 10.0Barbera,Gärung im Rotortank für 10-12 Tage. Nebbiolo für 12-14 Tage. Ausbau; 16-18 Monate in neuen franz. Barrique.",True,wine_01gzr4kt7mxjpmyg41pfn3kzah,RED,Arte Rosso,Domenico Clerico,47.63455
True,967,RED,Arte,Clerico Domenico,,BOTTLE,2014,6500,1950,2,967,"Glas Preis: 10.0Barbera,Gärung im Rotortank für 10-12 Tage. Nebbiolo für 12-14 Tage. Ausbau; 16-18 Monate in neuen franz. Barrique.",False,wine_01gzr4kt7mxjpmyg41pfn3kzah,RED,Arte Rosso,Domenico Clerico,47.63454
True,969,RED,Dolcetto Papá Celso,Marziano Abbona,,BOTTLE,2011,3800,940,3,969,"Glas Preis: 6.0Gärung; Fermentation 5-7 Tage im Stahl. Ausbau; 10 Monate im Stahl, 2 Monate Flaschenlagerung.",True,wine_01h0qsxn5x6r94r1wzwmv53wsn,RED,Dolcetto Papà Celso,Abbona,48.899445
True,969,RED,Dolcetto Papá Celso,Marziano Abbona,,BOTTLE,2014,3800,940,1,969,"Glas Preis: 6.0Gärung; Fermentation 5-7 Tage im Stahl. Ausbau; 10 Monate im Stahl, 2 Monate Flaschenlagerung.",False,wine_01h0qsxn5x6r94r1wzwmv53wsn,RED,Dolcetto Papà Celso,Abbona,48.899433
True,970,RED,Nebbiolo,Elio Altare,,BOTTLE,2018,6500,1950,3,970,Glas Preis: 10.0Gärung,True,wine_01h0my5rn42xw91mmgrntqs511,RED,Langhe Nebbiolo,Elio Altare,48.60217
True,971,RED,Nebbiolo Langhe,La Spinetta,,BOTTLE,2012,4800,1260,2,971,Glas Preis: 8.0270m.ü.M. Rebalter,True,wine_01gzr4kt1kbzebshgcpv4j4wdk,RED,Langhe Nebbiolo,La Spinetta,41.832333
True,972,RED,Lessona,Proprietà Sperino,,BOTTLE,2011,8800,3200,0,972,Glas Preis: 14.0280-350m.ü.M.,False,wine_01gzr4ksq98pdr2jkf1z6h88xw,RED,Lessona,Proprieta Sperino,61.504036
True,973,RED,Monprà,Conterno Fantino,,BOTTLE,2012,7200,2218,1,973,Glas Preis: 12.0Gärung,True,wine_01gzr4kt6xcxj45kvtaz1ykbh0,RED,Langhe Monpra Rosso,Conterno Fantino,50.679874
True,973,RED,Monprà,Conterno Fantino,,BOTTLE,2020,7200,2218,2,973,Glas Preis: 12.0Gärung,False,wine_01gzr4kt6xcxj45kvtaz1ykbh0,RED,Langhe Monpra Rosso,Conterno Fantino,50.67987
True,976,RED,Montepulciano d'Abruzzo,Praesidium,,BOTTLE,2005,8900,2780,2,976,Glas Preis: 14.0Gärung,True,wine_01hczek26xjtehc6ve9ng596wx,RED,Montepulciano d'Abruzzo,Praesidium,44.30703
True,977,RED,Montepulciano d´Abruzzo,Villa Gemma Masciarelli,,BOTTLE,2006,12400,4500,2,977,Glas Preis: 20.0400m.ü.mM.,True,wine_01gzr4kt76k27pnp50e5zcg00v,RED,Montepulciano d'Abruzzo,Villa Gemma,44.19935
True,977,RED,Montepulciano d´Abruzzo,Villa Gemma Masciarelli,,BOTTLE,2018,12400,4500,1,977,Glas Preis: 20.0400m.ü.mM.,False,wine_01gzr4kt76k27pnp50e5zcg00v,RED,Montepulciano d'Abruzzo,Villa Gemma,44.19934
True,978,RED,Montepulciano d´Abruzzo Riserva Zanna,Illuminati,,BOTTLE,2008,4800,1250,2,978,Glas Preis: 7.0287m.ü.M. Gärung,True,wine_01hcycw51qg4bhv387yd3wafv7,RED,Montepulciano d'Abruzzo Zanna,Illuminati,46.642235
True,979,RED,Montepulciano Marina Cvetic,Masciarelli,,BOTTLE,2009,5400,1600,2,979,Glas Preis: 9.024 Monate in franz. Barrique.,True,wine_01hymyt1t5ykecf3rhs69j5k7k,RED,Montepulciano d'Abruzzo,Masciarelli,35.88539
True,984,RED,Fobiano,La Carraia,,BOTTLE,2009,5200,1540,3,984,Glas Preis: 8.0Gärung,True,wine_01gzr4ktghp7vm5jgp5jgxzaez,RED,Fobiano,La Carraia,44.024773
True,985,RED,Rosso di Montefalco Sallustio BIO,Di Filippo,,BOTTLE,2011,3300,813,3,985,Glas Preis: 5.0Gärung,True,wine_01h0qsxmykhsw20t94r7qwczbz,RED,Sallustio Montefalco Rosso,Di Filippo,51.50436
True,986,RED,Sagrantino di Montefalco BIO,Di Filippo,,BOTTLE,2008,7000,2120,1,986,"Glas Preis: 11.0Gärung; traditionell, verlängert. Ausbau; 18-24 Monate in Barrique & Tonneau.",True,wine_01h0qsxmyk0htpkkja1xsmfykq,RED,Montefalco Sagrantino,Di Filippo,43.97746
True,986,RED,Sagrantino di Montefalco BIO,Di Filippo,,BOTTLE,2019,7000,2120,2,986,"Glas Preis: 11.0Gärung; traditionell, verlängert. Ausbau; 18-24 Monate in Barrique & Tonneau.",False,wine_01h0qsxmyk0htpkkja1xsmfykq,RED,Montefalco Sagrantino,Di Filippo,43.977455
True,987,RED,Campoleone,Lamborghini,,BOTTLE,2010,6200,1870,1,987,"Glas Preis: 10.0Gärung; Mazeration von 18 tage auf der Schale, BSA. Ausbau; separat für 12 Moante in franz. EichenBarrique. 6 Monate Flaschenlagerung.",True,wine_01h0qzm2v0h7c6f4r5jz4w4fn6,RED,Campoleone,Lamborghini,43.86131
True,988,RED,Montefalco 25 Anni,Arnaldo Caprai,,BOTTLE,2009,0,5625,2,988,Glas Preis: 124.020,True,wine_01gzr4ktggtgq4pa2w8y1fjxhc,RED,Sagrantino 25 Anni,Arnaldo-Caprai,55.769505
True,988,RED,Montefalco 25 Anni,Arnaldo Caprai,,BOTTLE,2010,0,5625,1,988,Glas Preis: 124.020,False,wine_01gzr4ktggtgq4pa2w8y1fjxhc,RED,Sagrantino 25 Anni,Arnaldo-Caprai,55.769505
True,995,RED,Kurni,Oasi degli Angeli,,BOTTLE,2019,20800,9455,3,995,Glas Preis: 34.0ein Teil der Trauben werden getrocknet. 12 Monate in Barrique,True,wine_01gzr4ksd6vekk9af6ma5k3kvh,RED,Kurni Marche,Oasi degli Angeli,58.48214
True,102,WHITE,Weissburgunder Praesulis,Gumphof,,BOTTLE,2022,4900,1430,3,102,Glas Preis: 8.0,True,wine_01h0qzm1tfvf6a3bpfs48vrqcy,,,,
True,108,WHITE,Weißburgunder Klaser Riserva Salamander,Niklaserhof,,BOTTLE,2020,4900,1430,1,108,"Glas Preis: 8.0550.m.ü.M, Gärung in 500 l Eichenholzfässern bleibt dort für 12 Monate auf der Feinhefe und danach weitere 6 Monate auf der Feinhefe im Stahltank",True,wine_01hawwczpfw6f0pz8574k3e41a,,,,
True,110,WHITE,Weissburgunder Riserva Renaissance,Gumphof,,BOTTLE,2019,8500,2650,0,110,Glas Preis: 14.0,False,wine_01hczek16tvess2kjkcpz2cj2p,,,,
True,111,WHITE,Weißburgunder Riserva Helios,Kränzel,,BOTTLE,2020,8500,2650,2,111,Glas Preis: 14.0,True,wine_01h0sq4759r3f6zt34bhfamcnv,,,,
True,129,WHITE,Terlaner Weissburgunder Rarity,,,BOTTLE,2010,22000,10200,0,129,,False,wine_01hbdnwg9520pzpkqx31n2978t,,,,
True,133,WHITE,CH19,Pitzner,,BOTTLE,2019,8400,2590,3,133,Glas Preis: 13.0,True,wine_01j8tpcc5mqb5pmtdya4h67mzm,,,,
True,169,WHITE,Riesling Viel Anders,Röckhof,,BOTTLE,2018,4100,1050,1,169,Glas Preis: 6.0550-650m.ü.M. Ernte im Oktober/November/Anfang Januar. Handlese. Gärung & Ausbau im Edelstahltank für 8 Monate,True,wine_01havwefe889cxqgtw322fth8c,,,,
True,179,WHITE,Riesling,Pacherhof,,BOTTLE,2022,5500,1620,3,179,Glas Preis: 9.0,True,wine_01h0qzm2wzsrtd6bv2y2d007t8,,,,
